Body name,Body,"Full Property Address","Post Code","Analysis Code of Last 2010 Valuation","NDR - Analysis code description"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","100, Beehive Lane, Redbridge, Ilford, Essex","IG4 5EG","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Menton House, 102, Beehive Lane, Redbridge, Ilford, Essex","IG4 5EG","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Ethelbert House, 110, Beehive Lane, Redbridge, Ilford, Essex","IG4 5EF","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","High Road Corner Of Barley Lane, Barley Lane, Ilford, Essex","IG4 5EF","MX","Other Miscellaneous"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","R/O 188-190, Beehive Lane, Redbridge, Ilford, Essex","IG4 5EE","CL2","Club And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","249-251, Beehive Lane, Redbridge, Ilford, Essex","IG4 5ED","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","233, Beehive Lane, Redbridge, Ilford, Essex","IG4 5ED","EP","Private Schools & Colleges"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Ground Floor, 245, Beehive Lane, Redbridge, Ilford, Essex","IG4 5ED","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","247, Beehive Lane, Redbridge, Ilford, Essex","IG4 5ED","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","243, Beehive Lane, Redbridge, Ilford, Essex","IG4 5ED","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","229-231, Beehive Lane, Redbridge, Ilford, Essex","IG4 5EB","EN1","Day Nursery And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","151b, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DX","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","153, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DX","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","151, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DX","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Flank Wall, Next To 200, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DR","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","145-147, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DR","CSW","Shop And Premises And Workshop"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","90a Beehive Lane, Redbridge, Ilford, Essex","IG4 5DR","CR1","Cafes"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","143, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DR","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","141, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DR","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Unit 2, 137, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DR","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","137, Beehive Lane, Ilford, Essex","IG4 5DR","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Dandycars.Com Ltd, 330-332, Eastern Avenue, Redbridge, Ilford, Essex","IG4 5DR","CG3","Car Showroom And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","139, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DR","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","92c, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DR","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","202, Beehive Lane, Redbridge, Ilford, Essex","IG4 5DR","CG","Petrol Filling Station And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","The Beehive, Beehive Lane, Ilford, Essex","IG4 5DR","CL","Public House And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","90c Beehive Lane, Redbridge, Ilford, Essex","IG4 5DR","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Redbridge Radio Cars, Redbridge Station, Ilford, Essex","IG4 5DQ","CS4","Kiosk And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Advertising Right (Adshel Site 0139), O/S Redbridge Station Forecourt, Redbridge Lane East, Ilford, Essex","IG4 5DQ","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","O2 (10526) Adj To Redbridge Tube Station, Redbridge Lane East, Redbridge, Ilford, Essex","IG4 5DQ","MT1","Communication Station And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Ilford Cricket School Ltd, Sussex Close, Redbridge, Ilford, Essex","IG4 5DP","LI","Sports Centre And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","T - Mobile, Rooftop At Redbridge Court, Redbridge Lane East, Ilford, Essex","IG4 5DG","MT1","Communication Station And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Jewsons, Woodford Avenue, Redbridge, Ilford, Essex","IG4 5DG","CX","Other Commercial"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","203, Redbridge Lane East, Ilford","IG4 5DF","EP","Private Schools & Colleges"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","185, Redbridge Lane East, Redbridge, Ilford, Essex","IG4 5DF","MH","Surgery And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","49, Windermere Gardens, Ilford, Essex","IG4 5BZ","MH","Surgery And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","224, Redbridge Lane East, Redbridge, Ilford, Essex","IG4 5BQ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Ad Right (City Ads 1087/01/02) O/S Spicy Chicken House, 218, Redbridge Lane East, Redbridge, Ilford","IG4 5BQ","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","214, Redbridge Lane East, Redbridge, Ilford, Essex","IG4 5BQ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Marketing Suite At, Royal Jersey Place, Redbridge Lane East, Ilford, Essex","IG4 5BQ","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","220, Redbridge Lane East, Redbridge, Ilford, Essex","IG4 5BQ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","218, Redbridge Lane East, Redbridge, Ilford, Essex","IG4 5BQ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","216, Redbridge Lane East, Redbridge, Ilford, Essex","IG4 5BQ","CS2","Betting Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","222, Redbridge Lane East, Redbridge, Ilford, Essex","IG4 5BQ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","226, Redbridge Lane East, Redbridge, Ilford, Essex","IG4 5BQ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","The Red House Travel Inn, Redbridge Lane East, Ilford, Essex","IG4 5BG","CL","Public House And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Adshel 0126 0214 Redbridge Lane West Pumping Stn, Eastern Avenue, Ilford, Essex","IG4 5BD","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Trafficmaster (Ref:5896) (Eastbound), O/S 177 Eastern Avenue, Ilford, Essex","IG4 5AW","MT1","Communication Station And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","167, Eastern Avenue, Ilford, Essex","IG4 5AW","MH","Surgery And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Adshel 0126 0159 Opp Redbridge Station, Adj 130, Eastern Avenue, Ilford, Essex","IG4 5AQ","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Adshel (0126 0097 The Drive), O/S 215, Eastern Avenue, Ilford, Essex","IG4 5AP","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","(Ref Ya0084) O/S Post Office, 127, Eastern Avenue, Ilford, Essex","IG4 5AN","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","123, Eastern Avenue, Redbridge, Ilford, Essex","IG4 5AN","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","125, Eastern Avenue, Redbridge, Ilford, Essex","IG4 5AN","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","129, Eastern Avenue, Redbridge, Ilford, Essex","IG4 5AN","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","119, Eastern Avenue, Redbridge, Ilford, Essex","IG4 5AN","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Advertising Right, (Adshel Site No 0079), O/S 399 Eastern Avenue, Ilford, Essex","IG4 5AN","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","121, Eastern Avenue, Redbridge, Ilford, Essex","IG4 5AN","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","115, Eastern Avenue, Redbridge, Ilford, Essex","IG4 5AN","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","127, Eastern Avenue, Redbridge, Ilford, Essex","IG4 5AN","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","117, Eastern Avenue, Ilford, Essex","IG4 5AN","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Trafficmaster (Ref:5895) (Westbound), O/S 242 Eastern Avenue, Ilford, Essex","IG4 5AB","MT1","Communication Station And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Adshel 0126 0160 (Beehive Lane), O/S 320, Eastern Avenue, Ilford, Essex","IG4 5AA","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Clementswood Bowling Club, 1, South Park Drive, Ilford, Essex","IG3 9ZZ","LX","Other Leisure"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Car Park St Marys Road, Green Lane, Ilford, Essex","IG3 9ZZ","CP","Car Park And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","2a, Guildford Road, Seven Kings, Ilford, Essex","IG3 9YB","CW3","Store And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","116, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9XB","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","112, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UZ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","110 (Front), Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UZ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","98, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UZ","CO","Office And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","110 (Rear), Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UZ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","96, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UZ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Site No Ya0126010723 (Primesight), O/S 102 Goodmayes Road, Ilford, Essex","IG3 9UZ","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","108, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UZ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","102, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UZ","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Ad Right (City Ads 1077/01/02) O/S, 96, Goodmayes Road, Ilford, Essex","IG3 9UZ","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Ad Right (City Ads 1075/01/02) O/S, 25, Goodmayes Road, Ilford, Essex","IG3 9UZ","CA","Advertising Right"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","82-86, Goodmayes Road, Goodmayes Ilford, Essex","IG3 9UU","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","80, Goodmayes Road, Goodmayes Ilford, Essex","IG3 9UU","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","66, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UU","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","88-90, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UU","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Store, R/O 70 Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UU","CW3","Store And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","70, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UU","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","76, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UU","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","92, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UU","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","74, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UU","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","72, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UU","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","78, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UU","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Bst 40 42 & 46 Pt 48, Goodmayes Road, Ilford, Essex","IG3 9UR","CW3","Store And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Car Space No 1, R/O 36-46 Goodmayes Road, Ilford, Essex","IG3 9UR","CP1","Car Parking Space And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","The Bridge House, 62-64, Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UR","CL","Public House And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","56-58 Goodmayes Road, Goodmayes, Ilford, Essex","IG3 9UR","CS","Shop And Premises"
"London Borough of Redbridge","http://statistics.data.gov.uk/doc/local-authority/00BC","Spaces No 5-6 R/O 36-46, Goodmayes Road, Ilford, Essex","IG3 9UR","CP1","Car Parking Space And Premises"
